addons_forward_nodesettings,addons_forward_nodesettings_pkey,CREATE UNIQUE INDEX addons_forward_nodesettings_pkey ON public.addons_forward_nodesettings USING btree (id)
addons_github_nodesettings,addons_github_nodesettings__id_5ca94513_like,CREATE INDEX addons_github_nodesettings__id_5ca94513_like ON public.addons_github_nodesettings USING btree (_id varchar_pattern_ops)
addons_github_nodesettings,addons_github_nodesettings__id_key,CREATE UNIQUE INDEX addons_github_nodesettings__id_key ON public.addons_github_nodesettings USING btree (_id)
addons_github_nodesettings,addons_github_nodesettings_external_account_id_bbeca19c,CREATE INDEX addons_github_nodesettings_external_account_id_bbeca19c ON public.addons_github_nodesettings USING btree (external_account_id)
addons_github_nodesettings,addons_github_nodesettings_owner_id_key,CREATE UNIQUE INDEX addons_github_nodesettings_owner_id_key ON public.addons_github_nodesettings USING btree (owner_id)
addons_github_nodesettings,addons_github_nodesettings_pkey,CREATE UNIQUE INDEX addons_github_nodesettings_pkey ON public.addons_github_nodesettings USING btree (id)
addons_github_nodesettings,addons_github_nodesettings_user_settings_id_81850315,CREATE INDEX addons_github_nodesettings_user_settings_id_81850315 ON public.addons_github_nodesettings USING btree (user_settings_id)
addons_github_usersettings,addons_github_usersettings__id_91034e20_like,CREATE INDEX addons_github_usersettings__id_91034e20_like ON public.addons_github_usersettings USING btree (_id varchar_pattern_ops)
addons_github_usersettings,addons_github_usersettings__id_key,CREATE UNIQUE INDEX addons_github_usersettings__id_key ON public.addons_github_usersettings USING btree (_id)
addons_github_usersettings,addons_github_usersettings_owner_id_key,CREATE UNIQUE INDEX addons_github_usersettings_owner_id_key ON public.addons_github_usersettings USING btree (owner_id)
addons_github_usersettings,addons_github_usersettings_pkey,CREATE UNIQUE INDEX addons_github_usersettings_pkey ON public.addons_github_usersettings USING btree (id)
addons_gitlab_nodesettings,addons_gitlab_nodesettings__id_b00f3871_like,CREATE INDEX addons_gitlab_nodesettings__id_b00f3871_like ON public.addons_gitlab_nodesettings USING btree (_id varchar_pattern_ops)
addons_gitlab_nodesettings,addons_gitlab_nodesettings__id_key,CREATE UNIQUE INDEX addons_gitlab_nodesettings__id_key ON public.addons_gitlab_nodesettings USING btree (_id)
addons_gitlab_nodesettings,addons_gitlab_nodesettings_external_account_id_4113fcd2,CREATE INDEX addons_gitlab_nodesettings_external_account_id_4113fcd2 ON public.addons_gitlab_nodesettings USING btree (external_account_id)
addons_gitlab_nodesettings,addons_gitlab_nodesettings_owner_id_key,CREATE UNIQUE INDEX addons_gitlab_nodesettings_owner_id_key ON public.addons_gitlab_nodesettings USING btree (owner_id)
addons_gitlab_nodesettings,addons_gitlab_nodesettings_pkey,CREATE UNIQUE INDEX addons_gitlab_nodesettings_pkey ON public.addons_gitlab_nodesettings USING btree (id)
addons_gitlab_nodesettings,addons_gitlab_nodesettings_user_settings_id_6526d189,CREATE INDEX addons_gitlab_nodesettings_user_settings_id_6526d189 ON public.addons_gitlab_nodesettings USING btree (user_settings_id)
addons_gitlab_usersettings,addons_gitlab_usersettings__id_153a1b26_like,CREATE INDEX addons_gitlab_usersettings__id_153a1b26_like ON public.addons_gitlab_usersettings USING btree (_id varchar_pattern_ops)
addons_gitlab_usersettings,addons_gitlab_usersettings__id_key,CREATE UNIQUE INDEX addons_gitlab_usersettings__id_key ON public.addons_gitlab_usersettings USING btree (_id)
addons_gitlab_usersettings,addons_gitlab_usersettings_owner_id_key,CREATE UNIQUE INDEX addons_gitlab_usersettings_owner_id_key ON public.addons_gitlab_usersettings USING btree (owner_id)
addons_gitlab_usersettings,addons_gitlab_usersettings_pkey,CREATE UNIQUE INDEX addons_gitlab_usersettings_pkey ON public.addons_gitlab_usersettings USING btree (id)
addons_googledrive_nodesettings,addons_googledrive_nodesettings__id_4ff1c10b_like,CREATE INDEX addons_googledrive_nodesettings__id_4ff1c10b_like ON public.addons_googledrive_nodesettings USING btree (_id varchar_pattern_ops)
addons_googledrive_nodesettings,addons_googledrive_nodesettings__id_key,CREATE UNIQUE INDEX addons_googledrive_nodesettings__id_key ON public.addons_googledrive_nodesettings USING btree (_id)
addons_googledrive_nodesettings,addons_googledrive_nodesettings_external_account_id_0034a1ed,CREATE INDEX addons_googledrive_nodesettings_external_account_id_0034a1ed ON public.addons_googledrive_nodesettings USING btree (external_account_id)
addons_googledrive_nodesettings,addons_googledrive_nodesettings_owner_id_key,CREATE UNIQUE INDEX addons_googledrive_nodesettings_owner_id_key ON public.addons_googledrive_nodesettings USING btree (owner_id)
addons_googledrive_nodesettings,addons_googledrive_nodesettings_pkey,CREATE UNIQUE INDEX addons_googledrive_nodesettings_pkey ON public.addons_googledrive_nodesettings USING btree (id)
addons_googledrive_nodesettings,addons_googledrive_nodesettings_user_settings_id_c6cb655e,CREATE INDEX addons_googledrive_nodesettings_user_settings_id_c6cb655e ON public.addons_googledrive_nodesettings USING btree (user_settings_id)
addons_googledrive_usersettings,addons_googledrive_usersettings__id_79c6460e_like,CREATE INDEX addons_googledrive_usersettings__id_79c6460e_like ON public.addons_googledrive_usersettings USING btree (_id varchar_pattern_ops)
addons_googledrive_usersettings,addons_googledrive_usersettings__id_key,CREATE UNIQUE INDEX addons_googledrive_usersettings__id_key ON public.addons_googledrive_usersettings USING btree (_id)
addons_googledrive_usersettings,addons_googledrive_usersettings_owner_id_key,CREATE UNIQUE INDEX addons_googledrive_usersettings_owner_id_key ON public.addons_googledrive_usersettings USING btree (owner_id)
addons_googledrive_usersettings,addons_googledrive_usersettings_pkey,CREATE UNIQUE INDEX addons_googledrive_usersettings_pkey ON public.addons_googledrive_usersettings USING btree (id)
addons_mendeley_nodesettings,addons_mendeley_nodesettings__id_877a2179_like,CREATE INDEX addons_mendeley_nodesettings__id_877a2179_like ON public.addons_mendeley_nodesettings USING btree (_id varchar_pattern_ops)
addons_mendeley_nodesettings,addons_mendeley_nodesettings__id_key,CREATE UNIQUE INDEX addons_mendeley_nodesettings__id_key ON public.addons_mendeley_nodesettings USING btree (_id)
addons_mendeley_nodesettings,addons_mendeley_nodesettings_external_account_id_0f14c8ca,CREATE INDEX addons_mendeley_nodesettings_external_account_id_0f14c8ca ON public.addons_mendeley_nodesettings USING btree (external_account_id)
addons_mendeley_nodesettings,addons_mendeley_nodesettings_owner_id_key,CREATE UNIQUE INDEX addons_mendeley_nodesettings_owner_id_key ON public.addons_mendeley_nodesettings USING btree (owner_id)
addons_mendeley_nodesettings,addons_mendeley_nodesettings_pkey,CREATE UNIQUE INDEX addons_mendeley_nodesettings_pkey ON public.addons_mendeley_nodesettings USING btree (id)
addons_mendeley_nodesettings,addons_mendeley_nodesettings_user_settings_id_e53c26dd,CREATE INDEX addons_mendeley_nodesettings_user_settings_id_e53c26dd ON public.addons_mendeley_nodesettings USING btree (user_settings_id)
addons_mendeley_usersettings,addons_mendeley_usersettings__id_34f4d8b7_like,CREATE INDEX addons_mendeley_usersettings__id_34f4d8b7_like ON public.addons_mendeley_usersettings USING btree (_id varchar_pattern_ops)
addons_mendeley_usersettings,addons_mendeley_usersettings__id_key,CREATE UNIQUE INDEX addons_mendeley_usersettings__id_key ON public.addons_mendeley_usersettings USING btree (_id)
addons_mendeley_usersettings,addons_mendeley_usersettings_owner_id_key,CREATE UNIQUE INDEX addons_mendeley_usersettings_owner_id_key ON public.addons_mendeley_usersettings USING btree (owner_id)
addons_mendeley_usersettings,addons_mendeley_usersettings_pkey,CREATE UNIQUE INDEX addons_mendeley_usersettings_pkey ON public.addons_mendeley_usersettings USING btree (id)
addons_onedrive_nodesettings,addons_onedrive_nodesettings__id_1bfe0fe7_like,CREATE INDEX addons_onedrive_nodesettings__id_1bfe0fe7_like ON public.addons_onedrive_nodesettings USING btree (_id varchar_pattern_ops)
addons_onedrive_nodesettings,addons_onedrive_nodesettings__id_key,CREATE UNIQUE INDEX addons_onedrive_nodesettings__id_key ON public.addons_onedrive_nodesettings USING btree (_id)
addons_onedrive_nodesettings,addons_onedrive_nodesettings_external_account_id_54e24865,CREATE INDEX addons_onedrive_nodesettings_external_account_id_54e24865 ON public.addons_onedrive_nodesettings USING btree (external_account_id)
addons_onedrive_nodesettings,addons_onedrive_nodesettings_owner_id_key,CREATE UNIQUE INDEX addons_onedrive_nodesettings_owner_id_key ON public.addons_onedrive_nodesettings USING btree (owner_id)
addons_onedrive_nodesettings,addons_onedrive_nodesettings_pkey,CREATE UNIQUE INDEX addons_onedrive_nodesettings_pkey ON public.addons_onedrive_nodesettings USING btree (id)
addons_onedrive_nodesettings,addons_onedrive_nodesettings_user_settings_id_efac6365,CREATE INDEX addons_onedrive_nodesettings_user_settings_id_efac6365 ON public.addons_onedrive_nodesettings USING btree (user_settings_id)
addons_onedrive_usersettings,addons_onedrive_usersettings__id_d9b558ad_like,CREATE INDEX addons_onedrive_usersettings__id_d9b558ad_like ON public.addons_onedrive_usersettings USING btree (_id varchar_pattern_ops)
addons_onedrive_usersettings,addons_onedrive_usersettings__id_key,CREATE UNIQUE INDEX addons_onedrive_usersettings__id_key ON public.addons_onedrive_usersettings USING btree (_id)
addons_onedrive_usersettings,addons_onedrive_usersettings_owner_id_key,CREATE UNIQUE INDEX addons_onedrive_usersettings_owner_id_key ON public.addons_onedrive_usersettings USING btree (owner_id)
addons_onedrive_usersettings,addons_onedrive_usersettings_pkey,CREATE UNIQUE INDEX addons_onedrive_usersettings_pkey ON public.addons_onedrive_usersettings USING btree (id)
addons_osfstorage_nodesettings,addons_osfstorage_nodesettings__id_2fcdbd88_like,CREATE INDEX addons_osfstorage_nodesettings__id_2fcdbd88_like ON public.addons_osfstorage_nodesettings USING btree (_id varchar_pattern_ops)
addons_osfstorage_nodesettings,addons_osfstorage_nodesettings__id_key,CREATE UNIQUE INDEX addons_osfstorage_nodesettings__id_key ON public.addons_osfstorage_nodesettings USING btree (_id)
addons_osfstorage_nodesettings,addons_osfstorage_nodesettings_owner_id_key,CREATE UNIQUE INDEX addons_osfstorage_nodesettings_owner_id_key ON public.addons_osfstorage_nodesettings USING btree (owner_id)
addons_osfstorage_nodesettings,addons_osfstorage_nodesettings_pkey,CREATE UNIQUE INDEX addons_osfstorage_nodesettings_pkey ON public.addons_osfstorage_nodesettings USING btree (id)
